Station,Location,Elevation,Date,Temp Max,Temp Avg,Temp Min,Precip Total
ILOURT1,"Lourtier, CH",2106,1/29/22,35.7,30.8,26,0
ILOURT1,"Lourtier, CH",2106,1/30/22,41.9,34.3,31.2,0
ILOURT1,"Lourtier, CH",2106,1/31/22,37.2,24,13.1,0.01
ILOURT1,"Lourtier, CH",2106,12/13/21,50.1,38.3,36.1,1.14
ILOURT1,"Lourtier, CH",2106,12/14/21,44.6,38.4,34.5,1.14
ILOURT1,"Lourtier, CH",2106,12/15/21,43.3,37.5,34.8,0
ILOURT1,"Lourtier, CH",2106,12/16/21,44.9,39.8,34.7,0
ILOURT1,"Lourtier, CH",2106,12/17/21,43.1,38.6,35.7,0
ILOURT1,"Lourtier, CH",2106,12/18/21,45.1,40.8,35.2,0
ILOURT1,"Lourtier, CH",2106,12/19/21,41,34.1,30.5,0
ILOURT1,"Lourtier, CH",2106,12/20/21,39.3,32.8,29.8,0
ILOURT1,"Lourtier, CH",2106,12/21/21,35.9,31.4,28,0
ILOURT1,"Lourtier, CH",2106,12/22/21,34.1,30.1,26.9,0
ILOURT1,"Lourtier, CH",2106,12/23/21,39.5,34.6,30,0
ILOURT1,"Lourtier, CH",2106,12/24/21,37.7,34.2,31.4,0
ILOURT1,"Lourtier, CH",2106,12/25/21,36.3,32.1,28.9,0
ILOURT1,"Lourtier, CH",2106,12/26/21,36.5,29.5,25.7,0
ILOURT1,"Lourtier, CH",2106,12/27/21,34.5,30,26,0
ILOURT1,"Lourtier, CH",2106,12/28/21,34.5,30,26.9,0
ILOURT1,"Lourtier, CH",2106,12/29/21,39.5,32.5,25.7,1.29
ILOURT1,"Lourtier, CH",2106,12/30/21,48,42.6,37.5,1.3
ILOURT1,"Lourtier, CH",2106,10/1/21,53.2,45.7,40.1,0
ILOURT1,"Lourtier, CH",2106,10/2/21,53.9,46.8,41.1,0
ILOURT1,"Lourtier, CH",2106,10/3/21,53.6,47.6,43.5,0
ILOURT1,"Lourtier, CH",2106,10/4/21,44.9,40,35.4,0.44
ILOURT1,"Lourtier, CH",2106,10/5/21,43.8,37.8,31.1,0.58
ILOURT1,"Lourtier, CH",2106,10/6/21,32.7,29.6,28,0.09
ILOURT1,"Lourtier, CH",2106,10/7/21,35,30.9,28.4,0.09
ILOURT1,"Lourtier, CH",2106,10/8/21,50.9,42.6,31.8,0.01
ILOURT1,"Lourtier, CH",2106,10/9/21,47.1,40.2,35.7,0
ILOURT1,"Lourtier, CH",2106,10/10/21,41.5,35,28.2,0
ILOURT1,"Lourtier, CH",2106,10/11/21,46.9,38.6,32.5,0
ILOURT1,"Lourtier, CH",2106,10/12/21,39.9,34.7,29.6,0
ILOURT1,"Lourtier, CH",2106,10/13/21,32.5,29.7,27.3,0.06
ILOURT1,"Lourtier, CH",2106,10/14/21,45.1,37,27.3,0
ILOURT1,"Lourtier, CH",2106,10/15/21,45.3,39.7,35.9,0
ILOURT1,"Lourtier, CH",2106,10/16/21,46.9,40.1,35.7,0
ILOURT1,"Lourtier, CH",2106,10/17/21,48.5,41,35.6,0
ILOURT1,"Lourtier, CH",2106,10/18/21,50.7,44.5,39,0
ILOURT1,"Lourtier, CH",2106,10/19/21,51.6,45.7,42.4,0
ILOURT1,"Lourtier, CH",2106,9/1/21,52.1,51.9,51.4,0
ILOURT1,"Lourtier, CH",2106,9/2/21,53,52.7,52.3,0
ILOURT1,"Lourtier, CH",2106,9/5/21,58.2,49.8,45.8,0
ILOURT1,"Lourtier, CH",2106,9/17/21,51.6,46.4,43.1,0.01
ILOURT1,"Lourtier, CH",2106,9/18/21,58.2,48.2,43.7,0.01
ILOURT1,"Lourtier, CH",2106,9/19/21,48.5,38.7,32.1,0.91
ILOURT1,"Lourtier, CH",2106,9/20/21,39.2,36.5,34.7,0.62
ILOURT1,"Lourtier, CH",2106,9/21/21,50.5,42.5,36.8,0
ILOURT1,"Lourtier, CH",2106,9/22/21,55.4,47.2,39.7,0
ILOURT1,"Lourtier, CH",2106,9/23/21,59.7,51.8,46.7,0
ILOURT1,"Lourtier, CH",2106,9/24/21,61.8,51.2,44.9,0
ILOURT1,"Lourtier, CH",2106,9/25/21,59.3,53,48.3,0.12
ILOURT1,"Lourtier, CH",2106,9/26/21,50.3,46.7,42.4,0.18
ILOURT1,"Lourtier, CH",2106,9/27/21,54.3,47.3,42,0
ILOURT1,"Lourtier, CH",2106,9/28/21,56.3,46.2,39,0
ILOURT1,"Lourtier, CH",2106,9/29/21,46.4,41.7,36.6,0.06
ILOURT1,"Lourtier, CH",2106,8/1/21,43.3,40.4,37.5,0.64
ILOURT1,"Lourtier, CH",2106,8/2/21,48.5,42,36.6,0
ILOURT1,"Lourtier, CH",2106,8/3/21,51.8,45,40.8,0.04
ILOURT1,"Lourtier, CH",2106,8/4/21,48.3,43.4,41.3,0.12
ILOURT1,"Lourtier, CH",2106,8/6/21,58.6,52.6,44.4,0
ILOURT1,"Lourtier, CH",2106,8/7/21,58.6,50.1,42,1.16
ILOURT1,"Lourtier, CH",2106,8/8/21,50.7,44,39.5,0
ILOURT1,"Lourtier, CH",2106,8/9/21,60.2,50.1,40.8,0
ILOURT1,"Lourtier, CH",2106,8/10/21,65.6,57.7,51.6,0
ILOURT1,"Lourtier, CH",2106,8/11/21,67.4,60.7,55.5,0
ILOURT1,"Lourtier, CH",2106,8/12/21,72.8,62.7,50.5,0.48
ILOURT1,"Lourtier, CH",2106,8/13/21,70.1,61.1,49.8,0.09
ILOURT1,"Lourtier, CH",2106,8/14/21,72.3,64.6,58.1,0
ILOURT1,"Lourtier, CH",2106,8/15/21,72.1,64.7,57.9,0
ILOURT1,"Lourtier, CH",2106,8/16/21,59.9,49.9,40.2,0.11
ILOURT1,"Lourtier, CH",2106,8/17/21,52.1,44.4,40.2,0
ILOURT1,"Lourtier, CH",2106,8/18/21,51.8,44.1,39.3,0
ILOURT1,"Lourtier, CH",2106,8/21/21,64.9,57.3,50.7,0
ILOURT1,"Lourtier, CH",2106,8/22/21,59,52.7,46.5,0.11
ILOURT1,"Lourtier, CH",2106,8/23/21,52.1,45.2,41.1,0
ILOURT1,"Lourtier, CH",2106,8/24/21,56.1,48.7,42.8,0
ILOURT1,"Lourtier, CH",2106,8/25/21,57.2,49.3,44.2,0
ILOURT1,"Lourtier, CH",2106,8/26/21,55.7,48.8,43.7,0
ILOURT1,"Lourtier, CH",2106,8/27/21,48.5,43,39,0
ILOURT1,"Lourtier, CH",2106,8/28/21,49.6,41.3,37,0
ILOURT1,"Lourtier, CH",2106,8/29/21,50.1,41.7,36.3,0
ILOURT1,"Lourtier, CH",2106,8/30/21,48.7,42,37.7,0
ILOURT1,"Lourtier, CH",2106,7/9/21,67.4,47.6,43.7,0.04
ILOURT1,"Lourtier, CH",2106,7/10/21,60.6,51.3,42.9,0.14
ILOURT1,"Lourtier, CH",2106,7/11/21,60,50,42.8,0.12
ILOURT1,"Lourtier, CH",2106,7/12/21,65.1,56.8,51.9,0.04
ILOURT1,"Lourtier, CH",2106,7/13/21,52.1,40.2,34.8,1.9
ILOURT1,"Lourtier, CH",2106,7/14/21,47.6,40.4,35.9,0.17
ILOURT1,"Lourtier, CH",2106,7/15/21,48.3,43.5,40.1,0.67
ILOURT1,"Lourtier, CH",2106,7/16/21,48.5,44.2,40.6,0.74
ILOURT1,"Lourtier, CH",2106,7/17/21,54.6,47.7,40.8,0
ILOURT1,"Lourtier, CH",2106,7/18/21,60.4,53.7,47.1,0
ILOURT1,"Lourtier, CH",2106,7/19/21,64.2,56.1,50.3,0
ILOURT1,"Lourtier, CH",2106,7/20/21,62.6,56.4,49.6,0
ILOURT1,"Lourtier, CH",2106,7/21/21,62.7,56.9,51.4,0
ILOURT1,"Lourtier, CH",2106,7/22/21,63.5,57,51,0
ILOURT1,"Lourtier, CH",2106,7/23/21,71.6,61.9,52.8,0
ILOURT1,"Lourtier, CH",2106,7/24/21,64.7,58.8,52.3,0.01
ILOURT1,"Lourtier, CH",2106,7/25/21,54.8,51.4,48.5,0.03
ILOURT1,"Lourtier, CH",2106,7/26/21,58.1,50.5,47.4,0.04
ILOURT1,"Lourtier, CH",2106,7/27/21,59.5,51.4,46.5,0.01
ILOURT1,"Lourtier, CH",2106,7/28/21,58.2,50.6,44.2,0.36
ILOURT1,"Lourtier, CH",2106,7/29/21,66,55.1,45.5,0
ILOURT1,"Lourtier, CH",2106,7/30/21,66.9,56,49.8,0.14
ILOURT1,"Lourtier, CH",2106,7/31/21,54.3,49.4,43.3,0.51
IROURE1,"Roure, IT",3271,12/1/23,38.7,35.7,32,1.13
IROURE1,"Roure, IT",3271,12/2/23,44.1,39.6,35.2,0.06
IROURE1,"Roure, IT",3271,12/3/23,37.4,30.7,26.8,0
IROURE1,"Roure, IT",3271,12/4/23,29.5,27.8,25.9,0
IROURE1,"Roure, IT",3271,12/5/23,39.4,30.2,24.3,0.08
IROURE1,"Roure, IT",3271,12/6/23,43.2,34.5,30.4,0
IROURE1,"Roure, IT",3271,12/7/23,40.6,33.3,28.8,0
IROURE1,"Roure, IT",3271,12/8/23,34.9,31.4,28.6,0.01
IROURE1,"Roure, IT",3271,12/9/23,37.2,32.8,28.9,0.23
IROURE1,"Roure, IT",3271,12/10/23,57.7,49.8,31.5,0.01
IROURE1,"Roure, IT",3271,12/11/23,60.3,48.1,38.3,0.13
IROURE1,"Roure, IT",3271,12/12/23,60.6,44.1,37.6,0
IROURE1,"Roure, IT",3271,12/13/23,52.3,45.2,38.7,0.08
IROURE1,"Roure, IT",3271,12/14/23,50.2,45.9,42.6,0
IROURE1,"Roure, IT",3271,12/15/23,49.3,41.7,37,0
IROURE1,"Roure, IT",3271,12/16/23,42.1,35.8,30.6,0
IROURE1,"Roure, IT",3271,12/17/23,52.5,41.6,30.4,0
IROURE1,"Roure, IT",3271,12/18/23,54.9,48.2,45,0
IROURE1,"Roure, IT",3271,12/19/23,55.4,47.7,44.1,0
IROURE1,"Roure, IT",3271,12/20/23,57.4,48.2,40.8,0
IROURE1,"Roure, IT",3271,12/21/23,61.9,52.5,37.8,0
IROURE1,"Roure, IT",3271,12/22/23,58.6,56.1,53.4,0
IROURE1,"Roure, IT",3271,12/23/23,64,59.3,54.1,0
IROURE1,"Roure, IT",3271,12/24/23,64.6,60.6,53.1,0
IROURE1,"Roure, IT",3271,12/25/23,61.9,49.6,38.8,0
IROURE1,"Roure, IT",3271,12/26/23,45,39.1,35.6,0
IROURE1,"Roure, IT",3271,12/27/23,43,37.8,34,0
IROURE1,"Roure, IT",3271,12/28/23,41.5,38.2,35.8,0
IROURE1,"Roure, IT",3271,12/29/23,42.6,37.1,33.1,0
IROURE1,"Roure, IT",3271,12/30/23,44.8,36.4,32.5,0
IROURE1,"Roure, IT",3271,12/31/23,41.4,36.8,33.3,0.12
IROURE1,"Roure, IT",3271,11/1/23,50.2,44.5,40.6,0
IROURE1,"Roure, IT",3271,11/2/23,45.1,42.2,39,0.65
IROURE1,"Roure, IT",3271,11/3/23,50.4,46.1,38.5,0
IROURE1,"Roure, IT",3271,11/4/23,46.9,39.7,33.6,0.57
IROURE1,"Roure, IT",3271,11/5/23,55.4,46.4,34.5,0.03
IROURE1,"Roure, IT",3271,11/6/23,56.5,49.1,42.6,0
IROURE1,"Roure, IT",3271,11/7/23,51.8,45.3,41.5,0
IROURE1,"Roure, IT",3271,11/8/23,50.5,41.8,36,0
IROURE1,"Roure, IT",3271,11/9/23,41.7,37.9,36,0.06
IROURE1,"Roure, IT",3271,11/10/23,49.3,41.1,33.4,0.01
IROURE1,"Roure, IT",3271,11/11/23,53.2,46.7,37.8,0
IROURE1,"Roure, IT",3271,11/12/23,60.6,45.3,36.1,0.13
IROURE1,"Roure, IT",3271,11/13/23,67.5,53.6,42.3,0
IROURE1,"Roure, IT",3271,11/14/23,72.1,63.2,43.3,0.03
IROURE1,"Roure, IT",3271,11/15/23,61.9,54.3,43.3,0
IROURE1,"Roure, IT",3271,11/16/23,59.9,47.5,39.4,0
IROURE1,"Roure, IT",3271,11/17/23,57.9,51.5,39.4,0
IROURE1,"Roure, IT",3271,11/18/23,49.5,41.4,36.1,0
IROURE1,"Roure, IT",3271,11/19/23,63.9,46.9,36.1,0
IROURE1,"Roure, IT",3271,11/20/23,62.8,53,40.6,0
IROURE1,"Roure, IT",3271,11/21/23,49.6,42.8,36.9,0
IROURE1,"Roure, IT",3271,11/22/23,51.1,42.3,36.1,0
IROURE1,"Roure, IT",3271,11/23/23,54.9,45.1,37.6,0
IROURE1,"Roure, IT",3271,11/24/23,66.2,58.8,45.1,0
IROURE1,"Roure, IT",3271,11/25/23,46,39.2,34,0
IROURE1,"Roure, IT",3271,11/26/23,42.6,34.3,29.7,0
IROURE1,"Roure, IT",3271,11/27/23,40.8,34.3,30.6,0
IROURE1,"Roure, IT",3271,11/28/23,45.9,41.3,30.4,0.01
IROURE1,"Roure, IT",3271,11/29/23,41.5,34.8,29.5,0
IROURE1,"Roure, IT",3271,11/30/23,34.2,30.6,28.8,0.09
IROURE1,"Roure, IT",3271,10/1/23,70.7,61.2,54.1,0
IROURE1,"Roure, IT",3271,10/2/23,69.1,61,53.1,0
IROURE1,"Roure, IT",3271,10/3/23,70.5,60.9,52.7,0
IROURE1,"Roure, IT",3271,10/4/23,68.2,62.4,56.8,0
IROURE1,"Roure, IT",3271,10/5/23,64.6,58.8,52.7,0
IROURE1,"Roure, IT",3271,10/6/23,66.9,58.9,50.7,0
IROURE1,"Roure, IT",3271,10/7/23,70.3,58.6,48.6,0
IROURE1,"Roure, IT",3271,10/8/23,81.1,67.5,59.2,0
IROURE1,"Roure, IT",3271,10/9/23,79.7,68.4,61.5,0
IROURE1,"Roure, IT",3271,10/10/23,78.1,67,59.4,0
IROURE1,"Roure, IT",3271,10/11/23,68.7,60.3,54.1,0
IROURE1,"Roure, IT",3271,10/12/23,67.3,57.3,49.8,0
IROURE1,"Roure, IT",3271,10/13/23,65.5,57.4,50.5,0
IROURE1,"Roure, IT",3271,10/14/23,64.2,57,50.4,0
IROURE1,"Roure, IT",3271,10/15/23,70.3,59.8,50.2,0
IROURE1,"Roure, IT",3271,10/16/23,52.9,47.2,45,0
IROURE1,"Roure, IT",3271,10/17/23,50,45.6,39.4,0
IROURE1,"Roure, IT",3271,10/18/23,49.3,46.7,45.7,0.05
IROURE1,"Roure, IT",3271,10/19/23,50,46.6,44.8,0.28
IROURE1,"Roure, IT",3271,10/20/23,54,48.7,46.2,1.1
IROURE1,"Roure, IT",3271,10/21/23,58.1,50.4,45.1,0
IROURE1,"Roure, IT",3271,10/22/23,56.1,49.4,41.2,0
IROURE1,"Roure, IT",3271,10/23/23,48.9,47.7,46.4,0.09
IROURE1,"Roure, IT",3271,10/24/23,51.1,47.8,45.1,0.65
IROURE1,"Roure, IT",3271,10/25/23,55.9,49.8,45.9,0
IROURE1,"Roure, IT",3271,10/26/23,55.2,49,45.5,0.24
IROURE1,"Roure, IT",3271,10/27/23,48.9,48.5,48.4,0.51
IROURE1,"Roure, IT",3271,10/30/23,51.6,48.2,45.9,0.91
IROURE1,"Roure, IT",3271,10/31/23,60.1,53.3,45.1,0
IROURE1,N/A,N/A,9/12/23,N/A,N/A,N/A,N/A
IROURE1,"Roure, IT",3271,9/16/23,60.6,59.1,55.6,0.16
IROURE1,"Roure, IT",3271,9/17/23,65.1,59.6,53.4,0
IROURE1,"Roure, IT",3271,9/18/23,62.2,59,53.4,0.48
IROURE1,"Roure, IT",3271,9/19/23,70.2,60.5,51.8,0
IROURE1,"Roure, IT",3271,9/20/23,64.9,58.7,56.1,0.31
IROURE1,"Roure, IT",3271,9/21/23,58.3,56.5,54,0.11
IROURE1,"Roure, IT",3271,9/22/23,65.5,57.1,51.1,0.1
IROURE1,"Roure, IT",3271,9/23/23,64.2,55.9,50.2,0
IROURE1,"Roure, IT",3271,9/24/23,62.8,53,44.1,0
IROURE1,"Roure, IT",3271,9/25/23,63.9,54.2,45.7,0
IROURE1,"Roure, IT",3271,9/26/23,68.4,57.8,50.4,0
IROURE1,"Roure, IT",3271,9/27/23,68.4,59,52.9,0
IROURE1,"Roure, IT",3271,9/28/23,69.4,60.4,54.3,0
IROURE1,"Roure, IT",3271,9/29/23,70.5,59.9,52.5,0
IROURE1,"Roure, IT",3271,9/30/23,69.6,60.6,53.6,0
IROURE1,N/A,N/A,8/1/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/2/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/3/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/4/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/5/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/6/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/7/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/8/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/9/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/10/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/11/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,8/12/23,N/A,N/A,N/A,N/A
IROURE1,"Roure, IT",3271,7/1/23,71.6,60.8,52.3,0
IROURE1,"Roure, IT",3271,7/2/23,74.5,67.7,62.2,0
IROURE1,"Roure, IT",3271,7/3/23,74.8,66.3,58.6,0
IROURE1,"Roure, IT",3271,7/4/23,71.8,65.3,55.9,0
IROURE1,"Roure, IT",3271,7/5/23,71.2,65.3,55,0
IROURE1,"Roure, IT",3271,7/6/23,72.1,63.2,57.7,0.01
IROURE1,"Roure, IT",3271,7/7/23,71.8,62.7,53.6,0
IROURE1,"Roure, IT",3271,7/8/23,72.7,65.8,60.1,0.41
IROURE1,"Roure, IT",3271,7/9/23,80.4,70.6,58.6,0
IROURE1,"Roure, IT",3271,7/10/23,81.7,73,64.2,0
IROURE1,"Roure, IT",3271,7/11/23,82.6,73.7,65.5,0
IROURE1,"Roure, IT",3271,7/12/23,73.8,68,60.4,0.46
IROURE1,"Roure, IT",3271,7/13/23,75,66.5,56.7,0
IROURE1,"Roure, IT",3271,7/14/23,73,67.5,61.7,0
IROURE1,"Roure, IT",3271,7/15/23,74.8,68.2,58.6,0
IROURE1,"Roure, IT",3271,7/16/23,78.1,69.6,61.5,0
IROURE1,"Roure, IT",3271,7/17/23,81,71.1,60.8,0
IROURE1,"Roure, IT",3271,7/18/23,80.6,72.4,63.1,0
IROURE1,"Roure, IT",3271,7/19/23,81.7,72.9,63.7,0.04
IROURE1,"Roure, IT",3271,7/20/23,79.5,72.2,62.8,1.01
IROURE1,"Roure, IT",3271,7/21/23,71.4,67.3,63,0
IROURE1,"Roure, IT",3271,7/22/23,74.8,67.4,59.5,0
IROURE1,"Roure, IT",3271,7/23/23,76.5,67.4,56.5,0
IROURE1,"Roure, IT",3271,7/24/23,68.9,63.7,59.9,0.09
IROURE1,"Roure, IT",3271,7/25/23,75,65.9,55.8,0.17
IROURE1,"Roure, IT",3271,7/26/23,76.6,65.2,56.7,0
IROURE1,"Roure, IT",3271,7/27/23,69.4,60.9,50.7,0
IROURE1,"Roure, IT",3271,7/28/23,70.3,60,54.7,0
IROURE1,N/A,N/A,7/29/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,7/30/23,N/A,N/A,N/A,N/A
IROURE1,N/A,N/A,7/31/23,N/A,N/A,N/A,N/A
IROURE1,"Roure, IT",3271,6/1/23,66,57.7,50.9,0.08
IROURE1,"Roure, IT",3271,6/2/23,68.4,58.5,51.6,0.05
IROURE1,"Roure, IT",3271,6/3/23,64.9,58.9,54.1,0.03
IROURE1,"Roure, IT",3271,6/4/23,61.3,55.7,51.6,0.04
IROURE1,"Roure, IT",3271,6/5/23,63.1,56.3,49.5,0.03
IROURE1,"Roure, IT",3271,6/6/23,68.5,59.4,48.6,0.03
IROURE1,"Roure, IT",3271,6/7/23,64.8,58.3,51.3,0.02
IROURE1,"Roure, IT",3271,6/8/23,65.5,59.5,53.1,0.02
IROURE1,"Roure, IT",3271,6/9/23,63,58.5,55.6,0.02
IROURE1,"Roure, IT",3271,6/10/23,66.9,60.4,55.2,0.02
IROURE1,"Roure, IT",3271,6/11/23,72.1,62.3,55.6,0.01
IROURE1,"Roure, IT",3271,6/12/23,66.7,59.4,53.2,0.02
IROURE1,"Roure, IT",3271,6/13/23,59.2,56.6,54.7,0.02
IROURE1,"Roure, IT",3271,6/14/23,65.1,57.8,54.5,0.2
IROURE1,"Roure, IT",3271,6/15/23,70.3,61,52.2,0
IROURE1,"Roure, IT",3271,6/16/23,71.4,62.3,54.9,0
IROURE1,"Roure, IT",3271,6/17/23,72,63.6,54.7,0
IROURE1,"Roure, IT",3271,6/18/23,69.8,62.9,56.3,0.14
IROURE1,"Roure, IT",3271,6/19/23,71.4,65,56.8,0
IROURE1,"Roure, IT",3271,6/20/23,70,65.5,61.7,0
IROURE1,"Roure, IT",3271,6/21/23,75.6,66.9,59.4,0
IROURE1,"Roure, IT",3271,6/22/23,72.3,65.6,59.4,0.27
IROURE1,"Roure, IT",3271,6/23/23,77.9,69.2,57.7,0
IROURE1,"Roure, IT",3271,6/24/23,74.3,66,56.5,0
IROURE1,"Roure, IT",3271,6/25/23,75,66.2,58.3,0
IROURE1,"Roure, IT",3271,6/26/23,79.5,68.6,56.7,0
IROURE1,"Roure, IT",3271,6/27/23,78.4,71,64.6,0
IROURE1,"Roure, IT",3271,6/28/23,73.2,66.8,60.6,0
IROURE1,"Roure, IT",3271,6/29/23,65.8,60.3,55.8,0.25
IROURE1,"Roure, IT",3271,6/30/23,63.1,57.9,54.3,0.69
IROURE1,"Roure, IT",3271,5/1/23,48,45.7,44.1,0.71
IROURE1,"Roure, IT",3271,5/2/23,62.1,52.6,41.7,0
IROURE1,"Roure, IT",3271,5/3/23,61.9,55.3,43.3,0
IROURE1,"Roure, IT",3271,5/4/23,61.3,55.7,49.3,0
IROURE1,"Roure, IT",3271,5/5/23,65.3,58.2,51.3,0
IROURE1,"Roure, IT",3271,5/6/23,66,58.8,50.9,0.29
IROURE1,"Roure, IT",3271,5/7/23,61,54.7,50.7,0.13
IROURE1,"Roure, IT",3271,5/8/23,63.7,56.1,48.6,0.01
IROURE1,"Roure, IT",3271,5/9/23,56.3,54.4,51.4,0.18
IROURE1,"Roure, IT",3271,5/10/23,58.8,51.1,43.9,0
IROURE1,"Roure, IT",3271,5/11/23,60.3,52.4,43.9,0.08
IROURE1,"Roure, IT",3271,5/12/23,48.6,45.6,43.7,0.23
IROURE1,"Roure, IT",3271,5/13/23,53.6,47.2,42.4,0.09
IROURE1,"Roure, IT",3271,5/14/23,57.4,48.6,41,0.05
IROURE1,"Roure, IT",3271,5/15/23,61.9,53.3,44.8,0.04
IROURE1,"Roure, IT",3271,5/16/23,64,53.2,46.2,0.13
IROURE1,"Roure, IT",3271,5/17/23,53.1,48.6,44.8,0.22
IROURE1,"Roure, IT",3271,5/18/23,53.6,46.6,43.9,0.21
IROURE1,"Roure, IT",3271,5/19/23,48.2,46,44.8,0.21
IROURE1,"Roure, IT",3271,5/20/23,49.6,47.4,44.2,1.27
IROURE1,"Roure, IT",3271,5/21/23,53.4,50.3,47.8,1.34
IROURE1,"Roure, IT",3271,5/22/23,66.2,57.1,49.8,0.02
IROURE1,"Roure, IT",3271,5/23/23,72,61.6,51.3,0
IROURE1,"Roure, IT",3271,5/24/23,68.5,58,50.4,0.24
IROURE1,"Roure, IT",3271,5/25/23,55,51.2,47.8,1.02
IROURE1,"Roure, IT",3271,5/26/23,71.4,61.7,48.6,0
IROURE1,"Roure, IT",3271,5/27/23,69.3,62.9,54.1,0
IROURE1,"Roure, IT",3271,5/28/23,66,58.4,52.2,0.15
IROURE1,"Roure, IT",3271,5/29/23,64.2,56.1,50.5,0.19
IROURE1,"Roure, IT",3271,5/30/23,68.5,59.9,50.9,0.06
IROURE1,"Roure, IT",3271,5/31/23,60.4,53.4,48.7,0.11
IROURE1,"Roure, IT",3271,4/1/23,55.9,49.6,43.3,0
IROURE1,"Roure, IT",3271,4/2/23,55.2,48.8,42.1,0
IROURE1,"Roure, IT",3271,4/3/23,55.9,46.8,40.1,0.03
IROURE1,"Roure, IT",3271,4/4/23,45.9,38.8,35.4,0.05
IROURE1,"Roure, IT",3271,4/5/23,46.2,38.4,32.7,0
IROURE1,"Roure, IT",3271,4/6/23,47.3,38.1,29.7,0
IROURE1,"Roure, IT",3271,4/7/23,49.8,41.3,34.9,0
IROURE1,"Roure, IT",3271,4/8/23,55.8,45.8,35.4,0
IROURE1,"Roure, IT",3271,4/9/23,54.7,46.3,37.6,0
IROURE1,"Roure, IT",3271,4/10/23,51.4,45.4,39,0
IROURE1,"Roure, IT",3271,4/11/23,58.6,49.8,38.3,0
IROURE1,"Roure, IT",3271,4/12/23,50.7,47.4,43.7,0.02
IROURE1,"Roure, IT",3271,4/13/23,49.8,45.7,42.1,0
IROURE1,"Roure, IT",3271,4/14/23,55.8,48.9,41.2,0
IROURE1,"Roure, IT",3271,4/15/23,54.9,48.5,37.9,0.01
IROURE1,"Roure, IT",3271,4/16/23,59.4,53,44.6,0
IROURE1,"Roure, IT",3271,4/17/23,57,50.9,41.7,0
IROURE1,"Roure, IT",3271,4/18/23,57,49.4,43.3,0.01
IROURE1,"Roure, IT",3271,4/19/23,61.9,55.2,43.9,0
IROURE1,"Roure, IT",3271,4/20/23,55,47.6,40.6,0.17
IROURE1,"Roure, IT",3271,4/21/23,46.6,43.9,41.7,0.26
IROURE1,"Roure, IT",3271,4/22/23,56.7,50,41.2,0
IROURE1,"Roure, IT",3271,4/23/23,58.1,52.9,45.1,0
IROURE1,"Roure, IT",3271,4/24/23,61,55.6,46.9,0
IROURE1,"Roure, IT",3271,4/25/23,59.2,53.4,45.1,0
IROURE1,"Roure, IT",3271,4/26/23,60.3,50.4,38.5,0
IROURE1,"Roure, IT",3271,4/27/23,61,52.5,43,0
IROURE1,"Roure, IT",3271,4/28/23,64.2,55.9,46,0
IROURE1,"Roure, IT",3271,4/29/23,60.4,55.3,49.5,0.01
IROURE1,"Roure, IT",3271,4/30/23,54.9,50.2,46.9,1.17
IROURE1,"Roure, IT",3271,3/1/23,38.8,32.9,29.8,0
IROURE1,"Roure, IT",3271,3/2/23,38.5,34.6,30.6,0
IROURE1,"Roure, IT",3271,3/3/23,47.5,40.1,34,0
IROURE1,"Roure, IT",3271,3/4/23,50,41.1,34,0
IROURE1,"Roure, IT",3271,3/5/23,50.7,41.8,35.4,0
IROURE1,"Roure, IT",3271,3/6/23,46.9,38.3,32.4,0
IROURE1,"Roure, IT",3271,3/7/23,45.7,38.1,30.6,0
IROURE1,"Roure, IT",3271,3/8/23,46.9,39.5,32.5,0
IROURE1,"Roure, IT",3271,3/9/23,59.5,49.5,37.9,0
IROURE1,"Roure, IT",3271,3/10/23,53.2,48.6,43,0
IROURE1,"Roure, IT",3271,3/11/23,58.8,50.7,42.6,0
IROURE1,"Roure, IT",3271,3/12/23,63.3,53.2,41.2,0
IROURE1,"Roure, IT",3271,3/13/23,46.6,43,39.6,0
IROURE1,"Roure, IT",3271,3/14/23,54.1,46.5,39.7,0
IROURE1,"Roure, IT",3271,3/15/23,49.8,42.7,35.1,0
IROURE1,"Roure, IT",3271,3/16/23,48,40,33.4,0
IROURE1,"Roure, IT",3271,3/17/23,45.9,40.2,33.6,0
IROURE1,"Roure, IT",3271,3/18/23,49.8,46.2,42.3,0.09
IROURE1,"Roure, IT",3271,3/19/23,48.9,44.2,37.8,0
IROURE1,"Roure, IT",3271,3/20/23,55.9,46.7,37.6,0
IROURE1,"Roure, IT",3271,3/21/23,55.4,47.3,40.3,0
